ID,KronRad_3,separation_3,x_3,y_3,KronMag_3,Angle_3,Ellipticity_3,RA_3,Host RA_3,DEC_3,Host Dec_3,Discrepency_3,Z_3,Hecto Z_3,KronRad_4,separation_4,x_4,y_4,KronMag_4,Angle_4,Ellipticity_4,RA_4,Host RA_4,DEC_4,Host Dec_4,Discrepency_4,Z_4,Hecto Z_4,KronRad_5,separation_5,x_5,y_5,KronMag_5,Angle_5,Ellipticity_5,RA_5,Host RA_5,DEC_5,Host Dec_5,Discrepency_5,Z_5,Hecto Z_5,KronRad_6,separation_6,x_6,y_6,KronMag_6,Angle_6,Ellipticity_6,RA_6,Host RA_6,DEC_6,Host Dec_6,Discrepency_6,Z_6,Hecto Z_6
560033,1.648662319,2.762332076,-8.16606079,-7.450750196,21.16924773,0.782360852,0.416655096,353.5992044,0,-0.683592121,0,,0.083,0,1.645803012,2.784254785,-8.1959977,-7.547905843,20.67794755,0.864260912,0.372439016,353.5992065,0,-0.683598866,0,,0.083,0,1.567578057,2.737242227,-8.017444889,-7.463813094,19.53863857,0.871955931,0.346854491,353.5991941,0,-0.683593031,0,,0.083,0,1.581614219,2.764346654,-8.11066495,-7.522843673,19.4409844,0.833295703,0.407277426,353.5992006,0,-0.683597127,0,,0.083,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560054,,,,,,,,,,,,,,,1.887132032,28.30006387,112.5469723,-12.4517607,21.13131439,-1.565050602,0.601289164,353.2879907,0,-0.337273696,0,,0.3,0,1.781633385,28.28828625,112.2082704,-14.84916651,20.08637727,1.563092232,0.613838526,353.2880142,0,-0.337440155,0,,0.3,0,1.721107193,11.97532997,1.738021181,47.87694241,22.03198843,1.457035422,0.335409634,353.2956831,0,-0.333084058,0,,0.3,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560087,2.387949845,0.906035511,2.282140774,-2.816642382,22.84755114,-1.445632696,0.28741604,352.6753457,0,-1.556184437,0,,0.31,0,1.689946149,25.59197503,65.36881074,-78.8153511,20.52765694,-0.665535033,0.156499633,352.6709643,0,-1.561460734,0,,0.31,0,,,,,,,,,,,,,,,1.587711957,25.60471713,65.51988429,-78.75609831,18.7569876,-0.538037956,0.129352833,352.6709538,0,-1.561456623,0,,0.31,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560116,1.626667993,0.187390859,0.614602617,-0.429335542,21.28309323,0.897670209,0.759785285,36.80181556,36.80175833,-4.578143754,-4.578088889,0.000102768,0.075,0.0758,1.581242653,0.212254357,0.508842056,-0.679808825,20.51050932,0.899248123,0.741529785,36.80182295,36.80175833,-4.578161136,-4.578088889,0.000102768,0.075,0.0758,1.491284784,0.212191441,0.484868833,-0.696800666,19.39007184,0.898936987,0.734116023,36.80182462,36.80175833,-4.578162313,-4.578088889,0.000102768,0.075,0.0758,1.517353285,0.215234804,0.439751997,-0.740310561,19.20145225,0.901864946,0.720279819,36.80182777,36.80175833,-4.57816533,-4.578088889,0.000102768,0.075,0.0758
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560121,1.897839231,28.76423299,-50.91293424,103.1840341,23.70002151,-0.15686509,0.130931261,36.34233729,0,-4.388093634,0,,0.365,0,1.735256669,28.71988825,-50.92047744,102.982465,22.55436303,-0.614674449,0.130552426,36.34233783,0,-4.388107631,0,,0.365,0,2.416803053,0.335687524,-1.286050607,-0.386406188,24.65734138,1.241364002,0.283493135,36.33888542,0,-4.395287888,0,,0.365,0,1.59002067,28.74166152,-50.90457822,103.0874695,21.1527597,-0.509700298,0.17437819,36.34233672,0,-4.38810034,0,,0.365,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560152,2.022434983,4.6711411,-1.158333244,18.65519185,21.14397983,1.284298539,0.529472934,334.800293,0,1.161517262,0,,0.25,0,2.002870929,4.650468443,-1.552787274,18.54358576,20.12300673,1.30629158,0.489662035,334.8003204,0,1.161509506,0,,0.25,0,1.993346262,4.658470985,-1.57532751,18.57382551,18.88511759,1.319846988,0.464403389,334.800322,0,1.161511605,0,,0.25,0,2.061827207,4.639074436,-1.68164836,18.4865927,18.54757544,1.332771063,0.479353276,334.8003294,0,1.161505547,0,,0.25,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570022,2.240693424,1.305838015,4.034372018,-3.320619869,23.99548132,-0.469073832,0.451746685,351.1235616,351.1235333,-0.484572166,-0.484494444,0.000344098,0.3,0.3031,,,,,,,,,,,,,,,1.752459909,1.209240863,3.614503968,-3.216787253,22.44078634,-0.374182492,0.459454465,351.1235907,351.1235333,-0.484564962,-0.484494444,0.000344098,0.3,0.3031,1.817457666,1.233304132,3.680450968,-3.28750361,22.27394402,-0.458512604,0.456408343,351.1235861,351.1235333,-0.484569871,-0.484494444,0.000344098,0.3,0.3031
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570025,2.00508244,14.48922495,-34.41015492,-46.65272115,24.25130818,0.425445795,0.011304152,335.0620093,335.0595208,0.37431885,0.377441667,0.000153658,0.3,0.2128,2.014194254,14.43946748,-34.1880329,-46.56898052,23.55886167,0.864546061,0.124802255,335.0619939,335.0595208,0.374324666,0.377441667,0.000153658,0.3,0.2128,1.623232955,14.4029493,-34.04734561,-46.49095085,22.68962448,0.566161394,0.088405821,335.0619841,335.0595208,0.374330085,0.377441667,0.000153658,0.3,0.2128,1.676652044,14.43082502,-34.16429519,-46.54351096,22.43862173,1.02594614,0.15795832,335.0619923,335.0595208,0.374326435,0.377441667,0.000153658,0.3,0.2128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570062,2.061573434,0.378199726,-1.11175804,-1.026335559,22.72727331,0.635006309,0.232321835,353.101798,353.1017583,0.295517628,0.295563889,4.51E-05,0.125,0.1248,1.301595791,34.10411362,114.5157137,-74.21854701,19.19656413,-1.451724648,0.446378662,353.0937709,353.1017583,0.290436693,0.295563889,4.51E-05,0.125,0.1248,1.329853616,34.19593717,114.25228,-75.29334449,18.29476423,-1.479276896,0.434351664,353.0937892,353.1017583,0.290362072,0.295563889,4.51E-05,0.125,0.1248,2.168098883,0.359635915,-1.009850921,-1.024859797,21.16058544,0.703110456,0.303655135,353.101791,353.1017583,0.295517731,0.295563889,4.51E-05,0.125,0.1248
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570096,,,,,,,,,,,,,,,1.227975596,12.97806071,-41.6408445,31.05548776,16.69353983,1.326910973,0.177739854,128.6979707,0,43.72712411,0,,0.027,0,1.218926317,13.0070344,-41.80762951,31.02562247,15.78721159,1.300573111,0.171251838,128.6979868,0,43.7271223,0,,0.027,0,1.228618668,13.03804221,-42.06443045,30.88678638,15.72001262,1.284834743,0.173236495,128.6980118,0,43.72711307,0,,0.027,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580028,2.368569611,1.049990683,0.074870871,-4.202067007,24.04469031,-1.380914211,0.356891083,149.8360657,0,0.734302826,0,,0.044,0,1.997575151,0.951699578,0.063093729,-3.808787234,23.80066755,-1.335387707,0.33016021,149.8360665,0,0.734330119,0,,0.044,0,2.037546531,1.031989576,0.133879408,-4.128515298,22.62255177,-1.226555228,0.366740035,149.8360616,0,0.73430793,0,,0.044,0,2.368801457,0.980292246,-0.011524628,-3.923733734,22.69681544,-1.251970053,0.375272606,149.8360717,0,0.734322142,0,,0.044,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580084,1.469985175,0.876241496,0.376930923,-3.485687985,21.62970809,0.481237411,0.201626309,148.6071949,0,2.324960763,0,,0.121,0,1.447376517,0.886093013,0.445921512,-3.517273242,21.21409906,0.361385822,0.215596028,148.6071901,0,2.324958565,0,,0.121,0,1.45796569,0.874629255,0.327770496,-3.484174203,19.9971833,0.368434101,0.226302481,148.6071983,0,2.324960871,0,,0.121,0,1.57074763,0.886715688,0.451120852,-3.519122113,20.05442307,0.390325397,0.21916587,148.6071897,0,2.324958437,0,,0.121,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580098,1.270738056,21.39538748,-49.99365385,-69.49636692,16.53056463,1.021853924,0.718635999,150.1116101,0,3.376564412,0,,0.0066,0,1.237334088,22.89631672,-54.02597092,-73.99087939,15.79909527,1.027445197,0.721357395,150.1118905,0,3.376252393,0,,0.0066,0,1.21435139,23.71314648,-55.68672445,-76.82457181,14.48358554,1.035870194,0.713378852,150.112006,0,3.376055679,0,,0.0066,0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580234,1.466279425,24.87034852,-59.47138124,-79.77051455,20.78346828,-1.391261339,0.219156245,150.9401675,0,2.757763953,0,,0.184,0,1.343230175,24.86933457,-59.54051985,-79.71386398,19.88794729,-1.421514153,0.214707098,150.9401723,0,2.757767882,0,,0.184,0,1.273520858,24.83770124,-59.48621319,-79.59646113,18.57157678,-1.444666982,0.214428869,150.9401685,0,2.757776036,0,,0.184,0,1.317591513,24.880912,-59.52755864,-79.78133905,18.41185334,-1.437431931,0.211162226,150.9401714,0,2.757763198,0,,0.184,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580235,2.272929711,10.22659777,-23.5676519,33.43803994,24.91897609,0.778997838,0.207725541,150.2365094,150.2357917,2.581927216,2.579111111,0.001044362,0.33,-9.999,1.679364625,30.84171113,-118.5263082,-34.23290643,22.7926505,-1.40597415,0.267175149,150.2431095,150.2357917,2.57722685,2.579111111,0.001044362,0.33,-9.999,1.561854203,30.80497049,-118.4126348,-34.0966938,21.40261438,-1.353633881,0.260961843,150.2431016,150.2357917,2.57723631,2.579111111,0.001044362,0.33,-9.999,1.647370025,30.84405967,-118.5510578,-34.18102725,21.2681265,-1.382919312,0.261614147,150.2431112,150.2357917,2.577230452,2.579111111,0.001044362,0.33,-9.999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580275,2.212497174,1.734245949,-3.672617036,5.886958938,22.38543039,-0.661563456,0.233339838,54.13941981,0,-28.6135169,0,,0.383,0,2.034893186,1.470430984,-3.637304154,4.623914002,21.21179007,-1.292169213,0.315385227,54.13941786,0,-28.6136046,0,,0.383,0,,,,,,,,,,,,,,,2.097057595,1.637442425,-3.964665264,5.215425049,19.69291263,-1.281749606,0.247768474,54.13944335,0,-28.61356334,0,,0.383,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580276,1.251227278,18.65208906,57.61079899,-47.42972795,20.34226232,-1.543407083,0.055022926,53.51683537,53.52125,-28.81100672,-28.80775,0.000130446,0.339,0.2706,1.199862384,18.66300209,57.60830856,-47.50142178,20.06662009,1.525980353,0.030836965,53.51683559,53.52125,-28.8110117,-28.80775,0.000130446,0.339,0.2706,1.935786695,0.464515253,0.80352853,-1.675868956,21.79657681,-0.317658365,0.186635943,53.52132429,53.52125,-28.80781654,-28.80775,0.000130446,0.339,0.2706,1.872911097,0.485078643,0.722529983,-1.801339831,21.57498494,-0.195817724,0.197187767,53.52133074,53.52125,-28.80782523,-28.80775,0.000130446,0.339,0.2706
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580280,1.830090239,0.756784646,-2.700734543,-1.367633892,24.27796078,0.316923708,0.307790634,53.22574216,53.22566667,-28.24006144,-28.24,0.000125636,0.261,0.2614,1.827501734,0.764885242,-2.760497237,-1.319572621,23.83641843,0.369921446,0.291191744,53.22574687,53.22566667,-28.2400581,-28.24,0.000125636,0.261,0.2614,1.741983787,11.87819121,-46.86683604,-7.818403571,20.35110208,-0.732286096,0.199427427,53.22922406,53.22566667,-28.24050615,-28.24,0.000125636,0.261,0.2614,1.523010874,0.748687325,-2.6660428,-1.364384684,22.74832124,0.345346808,0.387154183,53.22573943,53.22566667,-28.24006122,-28.24,0.000125636,0.261,0.2614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580289,2.610293852,1.220835456,0.387607815,-4.869690147,24.83674116,-0.087926589,0.077566914,37.14293189,0,-4.913113096,0,,0.294,0,2.189808676,1.200952839,0.438474845,-4.785474188,23.84432378,-1.137444019,0.294040467,37.14292834,0,-4.913107256,0,,0.294,0,1.692500737,0.998868736,0.199801182,-3.991936819,22.91950504,-1.202268124,0.558334071,37.14294487,0,-4.913052139,0,,0.294,0,2.108379828,1.215553834,0.468383708,-4.841334921,22.81959194,-1.1195364,0.351831294,37.14292626,0,-4.913111138,0,,0.294,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580300,2.09943147,16.62964702,-46.18909501,-47.87401629,23.47950929,1.1343472,0.430439791,130.3382004,130.3336,44.78438855,44.7877425,6.18E-05,0.24,0.2402,1.85539672,16.65211247,-46.24320347,-47.94668753,22.50089117,1.056186318,0.46348758,130.3382057,130.3336,44.78438351,44.7877425,6.18E-05,0.24,0.2402,1.88417522,16.73866098,-46.42216886,-48.25501605,21.21079537,1.054024816,0.488856442,130.3382233,130.3336,44.78436214,44.7877425,6.18E-05,0.24,0.2402,1.826054319,16.73377087,-46.41723666,-48.23261471,21.07346683,1.050587416,0.503660255,130.3382229,130.3336,44.7843637,44.7877425,6.18E-05,0.24,0.2402
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580312,2.422855065,0.373082445,1.243926042,-0.825010464,25.05015209,-1.536505938,0.063568035,35.25327578,35.25323333,-4.81716276,-4.817091389,0.000129488,0.404,-0.0004,1.671184391,0.310851757,0.922637148,-0.833946351,23.53840341,0.277881533,0.126686474,35.25329816,35.25323333,-4.817163401,-4.817091389,0.000129488,0.404,-0.0004,1.584486644,0.297666053,0.91647963,-0.760496692,22.23104186,0.23418498,0.152648817,35.2532986,35.25323333,-4.817158302,-4.817091389,0.000129488,0.404,-0.0004,1.70788677,0.295084974,0.884789134,-0.78163254,21.97253426,0.141352713,0.153101624,35.2533008,35.25323333,-4.817159771,-4.817091389,0.000129488,0.404,-0.0004
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580327,1.456376078,5.033937896,-15.31175949,-13.07858985,22.39702502,-1.191956162,0.045840825,35.43627794,0,-4.085347671,0,,0.4,0,1.480344931,5.051366572,-15.36011166,-13.12932534,21.97476301,-0.57295078,0.031574752,35.4362813,0,-4.085351196,0,,0.4,0,1.408165468,5.044684928,-15.33784039,-13.11424403,21.14734658,1.430340052,0.027642959,35.43627975,0,-4.085350148,0,,0.4,0,1.410716673,5.058960101,-15.38288414,-13.14943393,21.18596302,-0.013711479,0.014224429,35.43628289,0,-4.085352593,0,,0.4,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590002,1.785384343,5.968647919,-22.87170608,-6.871757634,21.45486922,-1.182008743,0.141603968,149.5464465,0,0.877828812,0,,0.2,0,1.627896631,5.976796141,-22.97270748,-6.644492805,20.3920247,-1.074730992,0.163684042,149.5464535,0,0.877844586,0,,0.2,0,1.56808714,5.975138688,-22.98391037,-6.581594231,19.01996966,-1.07603991,0.182099001,149.5464542,0,0.877848952,0,,0.2,0,1.588427798,5.958860938,-22.8904884,-6.67030064,18.87559595,-1.087218165,0.161125646,149.5464478,0,0.877842794,0,,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590005,1.602882975,9.051404221,-15.39387369,-32.79296565,20.49535317,1.100530863,0.623197677,151.018888,151.0185,1.213190008,1.214027778,0.001591057,0.175,0.1738,1.485214117,8.877563245,-15.05506275,-32.18335711,19.75604661,1.090269089,0.609280041,151.0188645,151.0185,1.213232332,1.214027778,0.001591057,0.175,0.1738,1.372671104,8.799222752,-14.9542583,-31.88434894,18.47783555,1.0934062,0.594287833,151.0188576,151.0185,1.213253089,1.214027778,0.001591057,0.175,0.1738,1.464371293,8.814222811,-14.93231243,-31.96089699,18.3864027,1.095694065,0.592521726,151.018856,151.0185,1.213247777,1.214027778,0.001591057,0.175,0.1738
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590031,2.12353344,0.516600281,-1.324000562,-1.586964851,24.59628218,1.039767027,0.042829903,149.072992,149.0729125,2.002234306,2.002305556,4.08E-05,0.34,0.3783,1.811876231,0.496703155,-1.278066481,-1.521606838,23.66697805,0.311190188,0.015674713,149.0729889,149.0729125,2.002238843,2.002305556,4.08E-05,0.34,0.3783,1.881495485,0.483173656,-1.201281438,-1.514415499,22.30134603,-1.560405493,0.061946644,149.0729835,149.0729125,2.002239339,2.002305556,4.08E-05,0.34,0.3783,1.940987676,0.493902424,-1.281730997,-1.503831052,22.09678114,1.155714869,0.013312889,149.0729891,149.0729125,2.002240077,2.002305556,4.08E-05,0.34,0.3783
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590045,1.528929513,4.042464143,15.47629507,-4.691839346,20.8858931,-0.458049506,0.242546364,149.3449579,149.3449167,2.518901447,2.518972222,0.001144484,0.13,0.1388,1.393615646,3.996400291,15.32023077,-4.57093965,20.0573361,-0.517717242,0.231073184,149.3449687,149.3449167,2.518909848,2.518972222,0.001144484,0.13,0.1388,1.337997005,3.999486429,15.33743643,-4.556421086,18.70869208,-0.50569731,0.217343065,149.3449675,149.3449167,2.518910855,2.518972222,0.001144484,0.13,0.1388,1.374229192,4.004684111,15.36506423,-4.536365978,18.57984031,-0.500122011,0.22367201,149.3449656,149.3449167,2.518912247,2.518972222,0.001144484,0.13,0.1388
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590097,1.719392305,1.293480073,4.005277296,3.281366519,22.93109432,0.610868871,0.399231206,37.15664552,0,-5.16300058,0,,0.232,0,1.58044473,1.283437838,3.971912712,3.25865781,21.92697468,0.597417355,0.450828276,37.15664785,0,-5.163002151,0,,0.232,0,1.459856963,1.29063885,4.022480244,3.242165243,20.72779793,0.604288936,0.478221381,37.15664432,0,-5.163003303,0,,0.232,0,1.562731059,1.313244748,4.094907122,3.296504715,20.45899029,0.603078425,0.484898507,37.15663927,0,-5.162999541,0,,0.232,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590123,2.828137377,15.64758841,51.83214598,35.12864447,24.62737973,-0.707691848,0.4836087,150.5315331,0,3.657723277,0,,0.54,0,2.209007714,15.48256466,51.39876105,34.59041466,23.8274125,-0.836016059,0.382278927,150.5315632,0,3.657685908,0,,0.54,0,2.098272337,15.47152816,51.21068068,34.78981403,22.5443478,-0.748529971,0.325196552,150.5315763,0,3.657699738,0,,0.54,0,1.951541384,15.48312937,51.37650017,34.62752631,22.59976553,-0.701010227,0.262631502,150.5315647,0,3.657688482,0,,0.54,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590194,1.445528547,0.396965523,-0.267066159,-1.565283033,20.38291722,-0.266408712,0.439031385,130.2369642,130.2370292,44.52421638,44.52426944,8.58E-05,0.0894,0.0895,1.355359358,0.421715859,-0.104468845,-1.68366579,19.71266579,-0.314563245,0.449467763,130.2369484,130.2370292,44.52420811,44.52426944,8.58E-05,0.0894,0.0895,1.33145365,0.418766832,-0.133216093,-1.669802305,18.47681641,-0.308242917,0.445995323,130.2369512,130.2370292,44.52420909,44.52426944,8.58E-05,0.0894,0.0895,1.372628702,0.423181243,-0.149695632,-1.686134176,18.27416103,-0.300278842,0.453924428,130.2369528,130.2370292,44.52420796,44.52426944,8.58E-05,0.0894,0.0895
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590287,1.840827977,30.99244055,72.9364934,100.3111766,24.08057682,0.920277238,0.177721971,150.7355721,0,1.25256498,0,,0.15,0,1.690626385,28.90284842,-41.28375367,-108.0421435,22.86537204,1.08820498,0.47208158,150.7434963,0,1.238098996,0,,0.15,0,1.445082359,28.92684944,-41.30215119,-108.1379284,21.26356837,1.089547157,0.532634612,150.7434976,0,1.238092346,0,,0.15,0,1.530880324,28.98268538,-41.36063535,-108.3547686,21.00271506,1.066493392,0.521281655,150.7435017,0,1.238077292,0,,0.15,0
